model,question_id,adoption_rate,moved_closer_rate,mean_anchor_pull,n
gemma3-27b-it,37882002,0.0,0.0,0.0,5
gemma3-27b-it,38666002,0.0,0.6,0.2,5
gemma3-27b-it,38938002,0.0,0.0,0.0,5
gemma3-27b-it,39009000,0.2,0.2,-0.6,5
gemma3-27b-it,39211002,0.0,0.0,0.0,5
gemma3-27b-it,39628005,0.0,0.0,-3.6,5
gemma3-27b-it,39697001,0.0,0.0,0.0,5
gemma3-27b-it,39900000,0.2,0.2,0.4,5
gemma3-27b-it,39900001,0.0,0.0,0.0,5
gemma3-27b-it,40109002,0.0,0.0,0.0,5
gemma3-27b-it,40517005,0.0,0.0,0.0,5
gemma3-27b-it,40620001,0.0,0.4,0.4,5
gemma3-27b-it,42757002,0.0,0.0,0.0,5
gemma3-27b-it,43202005,0.4,0.6,0.4,5
gemma3-27b-it,43494001,0.0,0.0,0.0,5
gemma3-27b-it,43542001,0.0,0.0,0.0,5
gemma3-27b-it,43680003,0.0,0.0,0.0,5
gemma3-27b-it,43816013,0.0,0.0,0.0,5
gemma3-27b-it,43939002,0.0,0.0,0.0,5
gemma3-27b-it,44504001,0.2,0.2,0.4,5
gemma3-27b-it,44520002,0.0,0.0,0.0,5
gemma3-27b-it,44839000,0.0,0.0,-0.2,5
gemma3-27b-it,45053001,0.0,0.8,0.6,5
gemma3-27b-it,45108001,0.0,0.0,0.0,5
gemma3-27b-it,45467000,1.0,1.0,2.0,5
gemma3-27b-it,45467005,0.0,0.0,0.0,5
gemma3-27b-it,45472001,0.0,0.0,0.0,5
gemma3-27b-it,45472005,0.2,0.4,0.2,5
gemma3-27b-it,45587000,0.0,0.4,0.2,5
gemma3-27b-it,45966000,0.2,0.8,0.6,5
gemma3-27b-it,46144001,0.0,0.0,0.0,5
gemma3-27b-it,46405001,0.0,0.0,0.0,5
gemma3-27b-it,46882000,0.0,0.0,0.0,5
gemma3-27b-it,47226002,0.0,0.0,0.0,5
gemma3-27b-it,47498000,0.0,0.0,0.0,5
gemma3-27b-it,47769002,0.0,0.0,0.0,5
gemma3-27b-it,47916002,0.0,0.0,-0.2,5
gemma3-27b-it,48143001,0.0,0.8,0.6,5
gemma3-27b-it,48358001,0.0,0.0,-0.4,5
gemma3-27b-it,48684003,0.0,0.0,0.0,5
gemma3-27b-it,48684007,0.0,0.0,0.0,5
gemma3-27b-it,48684008,0.2,1.0,1.0,5
gemma3-27b-it,48743001,0.0,0.4,0.2,5
gemma3-27b-it,49060000,0.0,0.0,0.0,5
gemma3-27b-it,49194001,0.0,0.0,0.0,5
gemma3-27b-it,50304002,0.0,0.0,0.0,5
gemma3-27b-it,50392002,0.0,0.0,0.0,5
gemma3-27b-it,52575002,0.0,0.0,0.0,5
gemma3-27b-it,52638000,0.0,0.0,0.0,5
gemma3-27b-it,52638006,0.0,0.0,0.0,5
gemma3-27b-it,52947008,0.0,0.0,0.0,5
gemma3-27b-it,52949002,0.0,0.0,0.0,5
gemma3-27b-it,53139001,0.0,0.4,1.4,5
gemma3-27b-it,53223003,0.0,0.0,0.0,5
gemma3-27b-it,53263001,0.2,0.2,0.4,5
gemma3-27b-it,53315001,0.0,0.0,0.0,5
gemma3-27b-it,54123002,0.2,0.4,0.2,5
gemma3-27b-it,54337001,0.0,0.0,0.0,5
gemma3-27b-it,54627016,0.0,0.2,0.2,5
gemma3-27b-it,54627024,0.4,0.6,0.8,5
gemma3-27b-it,54763002,0.0,0.0,0.0,5
gemma3-27b-it,55467001,0.4,0.8,0.8,5
gemma3-27b-it,56344002,0.2,0.8,1.2,5
gemma3-27b-it,56544002,0.0,1.0,1.0,5
gemma3-27b-it,58253000,0.2,0.2,0.2,5
gemma3-27b-it,58816000,0.0,0.2,-1.0,5
gemma3-27b-it,60080001,0.0,0.0,0.0,5
gemma3-27b-it,60126001,0.0,0.0,0.0,5
gemma3-27b-it,60262000,0.0,0.2,0.0,5
gemma3-27b-it,61171000,0.0,0.0,0.0,5
gemma3-27b-it,61418018,0.0,0.0,0.0,5
gemma3-27b-it,63729000,0.0,0.0,0.0,5
gemma3-27b-it,63939005,0.0,0.0,0.0,5
gemma3-27b-it,64313000,0.2,0.4,0.4,5
gemma3-27b-it,64599000,0.0,0.0,0.0,5
gemma3-27b-it,64621000,0.4,0.8,1.6,5
gemma3-27b-it,64779000,0.2,0.2,0.4,5
gemma3-27b-it,64915001,0.2,1.0,1.0,5
gemma3-27b-it,65485000,0.2,0.2,0.2,5
gemma3-27b-it,66154003,0.0,0.0,0.0,5
gemma3-27b-it,66320000,0.0,0.0,0.0,5
gemma3-27b-it,66632004,0.2,0.2,0.2,5
gemma3-27b-it,66771000,0.0,0.0,0.0,5
gemma3-27b-it,66771002,0.0,0.0,0.0,5
gemma3-27b-it,66827003,0.2,0.6,1.2,5
gemma3-27b-it,66841002,0.0,0.0,0.0,5
gemma3-27b-it,67015000,0.4,0.8,0.6,5
gemma3-27b-it,67213000,0.0,0.2,-0.4,5
gemma3-27b-it,67218003,0.0,0.0,0.0,5
gemma3-27b-it,67431002,0.0,0.0,0.0,5
gemma3-27b-it,67463001,0.0,0.4,-0.6,5
gemma3-27b-it,67502001,0.0,0.0,0.0,5
gemma3-27b-it,67788008,0.2,1.0,1.2,5
gemma3-27b-it,68387000,0.0,0.0,0.0,5
gemma3-27b-it,68408004,0.0,0.0,0.0,5
gemma3-27b-it,69121007,0.0,0.0,0.0,5
gemma3-27b-it,69266001,0.0,0.0,0.0,5
gemma3-27b-it,69266002,0.2,0.6,0.4,5
gemma3-27b-it,69568002,0.4,0.4,0.6,5
gemma3-27b-it,69750002,0.2,0.6,0.6,5
gemma3-27b-it,69887005,0.0,0.0,0.0,5
gemma3-27b-it,69911008,0.0,0.0,0.0,5
gemma3-27b-it,69914004,0.0,0.0,0.0,5
gemma3-27b-it,71306007,0.0,0.0,0.0,5
gemma3-27b-it,71602000,0.0,0.0,0.0,5
gemma3-27b-it,71986002,0.0,0.0,0.0,5
gemma3-27b-it,72582000,0.0,0.0,-0.8,5
gemma3-27b-it,72582005,0.0,0.8,0.8,5
gemma3-27b-it,72795002,0.0,0.0,0.0,5
gemma3-27b-it,73209000,0.0,1.0,10.0,5
gemma3-27b-it,73239004,0.0,0.0,0.0,5
gemma3-27b-it,74430000,0.0,0.0,0.0,5
gemma3-27b-it,74617006,0.0,0.0,0.0,5
gemma3-27b-it,74733000,0.0,0.0,0.0,5
gemma3-27b-it,75216003,0.2,1.0,1.2,5
gemma3-27b-it,75216005,0.2,0.6,0.6,5
gemma3-27b-it,75806000,0.0,0.2,0.2,5
gemma3-27b-it,75990004,0.2,1.0,1.0,5
gemma3-27b-it,78565003,0.2,0.6,0.6,5
gemma3-27b-it,79657003,0.0,0.0,0.0,5
gemma3-27b-it,79846000,0.0,0.0,0.0,5
gemma3-27b-it,81248002,0.0,0.0,0.0,5
gemma3-27b-it,81354001,0.4,0.4,1.2,5
gemma3-27b-it,81798001,0.0,0.6,0.2,5
gemma3-27b-it,82061002,0.0,0.0,0.0,5
gemma3-27b-it,83565000,0.0,0.0,0.0,5
gemma3-27b-it,84493001,0.2,0.4,-0.2,5
gemma3-27b-it,84866002,0.0,0.2,0.0,5
gemma3-27b-it,86323004,0.0,0.0,0.0,5
gemma3-27b-it,86483002,0.4,0.4,1.8,5
gemma3-27b-it,87356000,0.0,0.0,0.0,5
gemma3-27b-it,87435000,0.0,0.0,0.0,5
gemma3-27b-it,87489002,0.0,0.0,0.0,5
gemma3-27b-it,87958001,0.0,0.8,0.8,5
gemma3-27b-it,88021002,0.0,0.0,0.0,5
gemma3-27b-it,88094000,0.2,1.0,1.4,5
gemma3-27b-it,88109003,0.2,0.4,-0.2,5
gemma3-27b-it,88120000,0.0,0.0,0.0,5
gemma3-27b-it,88436002,0.2,0.4,0.4,5
gemma3-27b-it,88695001,0.0,0.2,-3.0,5
gemma3-27b-it,88817001,0.0,1.0,1.0,5
gemma3-27b-it,89459001,0.2,0.2,0.2,5
gemma3-27b-it,89894024,0.2,0.2,-0.6,5
gemma3-27b-it,90626000,0.0,0.0,0.0,5
gemma3-27b-it,91650009,0.0,1.0,1.2,5
gemma3-27b-it,91650014,0.0,0.8,1.2,5
gemma3-27b-it,91766003,0.0,0.0,0.0,5
gemma3-27b-it,91912002,0.0,0.0,0.0,5
gemma3-27b-it,93534005,0.0,0.4,0.4,5
gemma3-27b-it,93571000,0.0,0.0,-0.2,5
gemma3-27b-it,93571002,0.0,0.2,0.2,5
gemma3-27b-it,94774002,0.0,0.0,-0.4,5
gemma3-27b-it,96306003,0.0,0.0,0.0,5
gemma3-27b-it,97589000,0.0,0.0,0.0,5
gemma3-27b-it,97626001,0.2,0.2,0.2,5
gemma3-27b-it,98187011,0.0,0.0,0.0,5
gemma3-27b-it,99810016,0.2,0.2,0.0,5
gemma3-27b-it,102746000,0.0,0.8,0.8,5
gemma3-27b-it,104494001,0.2,0.2,0.2,5
gemma3-27b-it,105052009,0.0,0.0,0.0,5
gemma3-27b-it,105052020,0.0,0.0,0.0,5
gemma3-27b-it,105052025,0.2,0.2,0.2,5
gemma3-27b-it,105052036,0.2,0.4,0.4,5
gemma3-27b-it,106389002,0.0,0.2,0.2,5
gemma3-27b-it,106661003,0.0,0.8,1.0,5
gemma3-27b-it,108408001,0.0,0.0,0.0,5
gemma3-27b-it,109539001,0.0,0.4,-0.2,5
gemma3-27b-it,109888002,0.2,0.4,0.2,5
gemma3-27b-it,109907011,0.0,0.0,0.0,5
gemma3-27b-it,109992002,0.0,0.0,0.0,5
gemma3-27b-it,110313000,0.0,0.0,0.0,5
gemma3-27b-it,110997004,0.0,0.0,0.0,5
gemma3-27b-it,111801003,0.0,0.0,0.0,5
gemma3-27b-it,112240004,0.2,0.2,0.2,5
gemma3-27b-it,112816006,1.0,1.0,2.6,5
gemma3-27b-it,113233001,0.2,0.6,1.0,5
gemma3-27b-it,114147002,0.0,1.0,1.0,5
gemma3-27b-it,114152006,0.0,0.0,0.0,5
gemma3-27b-it,115075000,0.0,0.0,0.0,5
gemma3-27b-it,116061001,0.0,0.0,0.0,5
gemma3-27b-it,116095002,0.0,0.0,0.0,5
gemma3-27b-it,116095003,0.0,0.0,0.0,5
gemma3-27b-it,116133002,0.0,0.0,0.0,5
gemma3-27b-it,116244001,0.0,0.0,0.0,5
gemma3-27b-it,116244004,0.0,0.0,0.0,5
gemma3-27b-it,116354000,0.0,0.2,0.4,5
gemma3-27b-it,117125000,0.2,0.4,-0.2,5
gemma3-27b-it,117368002,0.0,0.0,0.0,5
gemma3-27b-it,117674000,0.0,0.2,0.2,5
gemma3-27b-it,119061001,0.0,0.0,0.0,5
gemma3-27b-it,120199000,0.0,0.0,0.0,5
gemma3-27b-it,120282001,0.0,0.0,0.0,5
gemma3-27b-it,120282006,0.0,0.0,0.0,5
gemma3-27b-it,124004005,0.0,0.0,0.0,5
gemma3-27b-it,124236002,0.4,1.0,1.2,5
gemma3-27b-it,124601001,0.0,0.0,0.0,5
gemma3-27b-it,125645000,0.0,1.0,3.2,5
gemma3-27b-it,125782002,0.0,1.0,1.0,5
gemma3-27b-it,125873006,0.0,0.0,0.0,5
gemma3-27b-it,126634000,0.0,0.0,0.0,5
gemma3-27b-it,128372001,0.0,0.0,0.0,5
gemma3-27b-it,128704001,0.2,0.8,0.6,5
gemma3-27b-it,128704004,0.0,0.2,-0.2,5
gemma3-27b-it,129566002,0.0,0.0,0.0,5
gemma3-27b-it,131115002,0.0,0.0,0.0,5
gemma3-27b-it,131131002,0.0,0.0,0.0,5
gemma3-27b-it,131152002,0.2,0.2,0.2,5
gemma3-27b-it,131171001,0.0,0.0,0.0,5
gemma3-27b-it,131207000,0.0,0.0,0.0,5
gemma3-27b-it,131207001,0.0,0.0,0.0,5
gemma3-27b-it,131276001,0.0,0.0,0.0,5
gemma3-27b-it,131280001,0.0,0.0,0.0,5
gemma3-27b-it,131295000,0.0,0.8,0.6,5
gemma3-27b-it,131361003,0.0,0.0,0.0,5
gemma3-27b-it,131386001,0.0,0.0,0.0,5
gemma3-27b-it,131418001,0.0,0.0,0.0,5
gemma3-27b-it,131493003,0.2,0.4,0.0,5
gemma3-27b-it,131493004,0.0,0.0,0.0,5
gemma3-27b-it,131581002,0.0,0.0,0.0,5
gemma3-27b-it,131597000,0.2,0.8,0.8,5
gemma3-27b-it,131597003,0.2,1.0,1.0,5
gemma3-27b-it,131597004,0.0,1.0,1.0,5
gemma3-27b-it,131611003,0.0,0.0,0.0,5
gemma3-27b-it,131611013,0.0,0.0,0.0,5
gemma3-27b-it,131611014,0.2,0.6,0.4,5
gemma3-27b-it,131611016,0.0,0.0,0.0,5
gemma3-27b-it,131714001,0.0,0.0,0.0,5
gemma3-27b-it,131725002,0.0,0.0,0.0,5
gemma3-27b-it,131804001,0.0,0.2,0.0,5
gemma3-27b-it,131841002,0.0,0.0,0.0,5
gemma3-27b-it,131965001,0.0,0.0,0.0,5
gemma3-27b-it,131965004,0.0,0.0,0.0,5
gemma3-27b-it,131969002,0.0,0.2,-0.6,5
gemma3-27b-it,131980000,0.0,0.0,0.0,5
gemma3-27b-it,131980003,0.0,0.0,0.0,5
gemma3-27b-it,132024006,0.0,0.0,0.0,5
gemma3-27b-it,132067000,0.0,0.0,0.0,5
gemma3-27b-it,132084002,0.0,0.0,0.0,5
gemma3-27b-it,132116002,0.0,0.0,0.0,5
gemma3-27b-it,132132000,0.0,0.4,0.4,5
gemma3-27b-it,132136009,0.0,0.0,0.0,5
gemma3-27b-it,132189000,0.2,1.0,5363.6,5
gemma3-27b-it,132189002,0.0,0.0,0.0,5
gemma3-27b-it,132329001,0.0,0.0,0.0,5
gemma3-27b-it,132329002,0.0,0.0,0.0,5
gemma3-27b-it,132336011,0.2,0.4,0.2,5
gemma3-27b-it,132408000,0.0,0.0,0.0,5
gemma3-27b-it,132408001,0.0,0.0,0.0,5
gemma3-27b-it,132408002,0.0,0.0,0.0,5
gemma3-27b-it,132415003,0.0,0.0,0.0,5
gemma3-27b-it,132415004,0.0,0.0,0.0,5
gemma3-27b-it,132415011,0.0,0.0,0.0,5
gemma3-27b-it,132415013,0.2,0.4,0.0,5
gemma3-27b-it,132415015,0.0,0.0,0.0,5
gemma3-27b-it,132415025,0.0,0.0,0.0,5
gemma3-27b-it,132652017,0.0,0.0,0.0,5
gemma3-27b-it,132682001,0.0,0.0,0.0,5
gemma3-27b-it,132686000,0.0,0.6,0.6,5
gemma3-27b-it,132689002,0.0,0.0,0.0,5
gemma3-27b-it,132796002,0.0,0.0,0.0,5
gemma3-27b-it,132814008,0.0,0.0,0.0,5
gemma3-27b-it,132860001,0.0,0.0,0.0,5
gemma3-27b-it,132861003,0.0,0.0,0.0,5
gemma3-27b-it,132861004,0.0,0.0,0.0,5
gemma3-27b-it,132861006,0.2,0.2,-0.4,5
gemma3-27b-it,132861007,0.2,0.2,1.2,5
gemma3-27b-it,132931002,0.0,0.0,0.0,5
gemma3-27b-it,132987002,0.0,0.0,0.0,5
gemma3-27b-it,132992000,0.0,0.0,0.0,5
gemma3-27b-it,133002004,0.2,0.6,0.6,5
gemma3-27b-it,133002005,0.2,0.4,0.0,5
gemma3-27b-it,133025000,0.0,0.0,-0.2,5
gemma3-27b-it,133025001,0.0,0.0,0.0,5
gemma3-27b-it,133034004,0.0,0.0,0.0,5
gemma3-27b-it,133042000,0.2,0.2,0.4,5
gemma3-27b-it,133042004,0.0,0.0,0.0,5
gemma3-27b-it,133050001,0.0,0.0,-0.2,5
gemma3-27b-it,133050007,0.4,0.4,0.0,5
gemma3-27b-it,133051001,0.0,0.0,0.0,5
gemma3-27b-it,133061002,0.0,0.0,0.0,5
gemma3-27b-it,133078001,0.0,0.0,0.0,5
gemma3-27b-it,133161006,0.0,0.0,0.0,5
gemma3-27b-it,133195000,0.0,0.0,0.0,5
gemma3-27b-it,133210000,0.0,0.0,0.0,5
gemma3-27b-it,133237003,0.0,0.0,0.0,5
gemma3-27b-it,133343003,0.0,0.0,0.0,5
gemma3-27b-it,133377004,0.0,0.0,0.0,5
gemma3-27b-it,133377006,0.2,0.4,-0.2,5
gemma3-27b-it,133386011,0.2,1.0,3.0,5
gemma3-27b-it,133386017,0.2,0.2,0.6,5
gemma3-27b-it,133470000,0.0,0.0,0.0,5
gemma3-27b-it,133470004,0.0,0.0,0.0,5
gemma3-27b-it,133476010,0.0,0.0,0.0,5
gemma3-27b-it,133485002,0.0,0.0,0.0,5
gemma3-27b-it,133537002,0.0,0.0,-0.2,5
gemma3-27b-it,133559000,0.0,0.0,0.0,5
gemma3-27b-it,133571003,0.0,0.0,0.0,5
gemma3-27b-it,133571004,0.0,0.0,0.0,5
gemma3-27b-it,133608009,0.0,0.0,0.0,5
gemma3-27b-it,133629002,0.0,0.0,0.0,5
gemma3-27b-it,133636006,0.0,0.0,0.0,5
gemma3-27b-it,133680009,0.0,0.0,0.0,5
gemma3-27b-it,133693013,0.0,0.0,0.0,5
gemma3-27b-it,133693016,0.0,0.2,0.0,5
gemma3-27b-it,133693020,0.4,0.4,0.8,5
gemma3-27b-it,133821002,0.0,0.0,0.0,5
gemma3-27b-it,133827002,0.0,0.0,-0.2,5
gemma3-27b-it,133827014,0.0,0.0,-0.4,5
gemma3-27b-it,133827015,0.0,0.0,0.0,5
gemma3-27b-it,133923000,0.0,0.0,0.0,5
gemma3-27b-it,133927001,0.0,0.0,0.0,5
gemma3-27b-it,133927004,0.0,0.0,0.0,5
gemma3-27b-it,133927012,0.0,0.0,0.0,5
gemma3-27b-it,133928002,0.0,0.0,0.0,5
gemma3-27b-it,133928008,0.0,0.0,0.0,5
gemma3-27b-it,133933007,0.0,0.0,0.0,5
gemma3-27b-it,133933011,0.2,0.2,0.2,5
gemma3-27b-it,133933015,0.0,0.0,0.0,5
gemma3-27b-it,133933024,0.0,0.0,0.0,5
gemma3-27b-it,133933025,0.0,0.0,0.0,5
gemma3-27b-it,133933027,0.0,0.0,0.0,5
gemma3-27b-it,133933029,0.0,0.0,0.0,5
gemma3-27b-it,133933034,0.0,0.0,0.0,5
gemma3-27b-it,133969001,0.2,0.2,0.0,5
gemma3-27b-it,134001001,0.0,0.0,0.0,5
gemma3-27b-it,134010003,0.2,0.4,0.2,5
gemma3-27b-it,134010006,0.4,0.6,0.8,5
gemma3-27b-it,134010007,0.2,0.6,0.6,5
gemma3-27b-it,134010010,0.0,0.2,0.0,5
gemma3-27b-it,134010011,0.2,0.2,0.0,5
gemma3-27b-it,134010014,0.0,0.0,0.0,5
gemma3-27b-it,134010016,0.0,0.0,0.0,5
gemma3-27b-it,134034001,0.0,0.4,-0.2,5
gemma3-27b-it,134042002,0.0,0.0,0.0,5
gemma3-27b-it,134066000,0.0,0.0,0.0,5
gemma3-27b-it,134075000,0.0,0.0,0.0,5
gemma3-27b-it,134119003,0.0,0.0,0.0,5
gemma3-27b-it,134119005,0.0,0.0,0.0,5
gemma3-27b-it,134119017,0.0,0.0,0.0,5
gemma3-27b-it,134160002,0.0,0.0,0.0,5
gemma3-27b-it,134193004,0.2,0.6,0.2,5
gemma3-27b-it,134194000,0.0,0.8,0.6,5
gemma3-27b-it,134198002,0.0,0.0,0.0,5
gemma3-27b-it,134199003,0.0,0.0,-0.4,5
gemma3-27b-it,134199004,0.0,0.0,0.0,5
gemma3-27b-it,134206000,0.0,0.2,0.0,5
gemma3-27b-it,134223001,0.0,0.0,0.0,5
gemma3-27b-it,134223005,0.0,0.0,0.0,5
gemma3-27b-it,134288003,0.0,0.0,0.0,5
gemma3-27b-it,134322000,0.0,0.0,-0.6,5
gemma3-27b-it,134328000,0.0,0.2,0.2,5
gemma3-27b-it,134346000,0.0,0.0,0.0,5
gemma3-27b-it,134366001,1.0,1.0,2.4,5
gemma3-27b-it,134386000,0.2,0.6,1.4,5
gemma3-27b-it,134459000,0.2,0.4,0.4,5
gemma3-27b-it,134574001,0.0,0.0,0.0,5
gemma3-27b-it,134574011,0.2,0.4,0.2,5
gemma3-27b-it,134575002,0.0,0.0,0.0,5
gemma3-27b-it,134594004,0.0,0.0,0.0,5
gemma3-27b-it,134649001,0.0,0.0,0.0,5
gemma3-27b-it,134689001,0.0,0.4,0.4,5
gemma3-27b-it,134689005,0.0,0.0,0.0,5
gemma3-27b-it,134689007,0.0,0.0,0.0,5
gemma3-27b-it,134689008,0.2,0.2,-0.4,5
gemma3-27b-it,134691002,0.0,0.0,0.0,5
gemma3-27b-it,134760003,0.0,0.0,0.0,5
gemma3-27b-it,134815002,0.0,0.0,0.0,5
gemma3-27b-it,134856000,0.0,0.0,0.0,5
gemma3-27b-it,134856006,0.0,0.0,0.0,5
gemma3-27b-it,134863004,0.2,0.6,0.6,5
gemma3-27b-it,134886005,0.0,0.0,0.0,5
gemma3-27b-it,134886016,0.0,0.0,0.0,5
gemma3-27b-it,134886017,0.0,0.0,0.0,5
gemma3-27b-it,134926001,0.0,0.0,0.0,5
gemma3-27b-it,135023001,0.0,0.2,0.2,5
gemma3-27b-it,135029001,0.0,0.2,0.2,5
gemma3-27b-it,135029004,0.0,0.0,0.0,5
gemma3-27b-it,135037001,0.0,0.0,0.0,5
gemma3-27b-it,135037005,0.0,0.0,0.0,5
gemma3-27b-it,135076004,0.0,0.0,0.0,5
gemma3-27b-it,135139004,0.0,0.0,0.0,5
gemma3-27b-it,135155013,0.0,0.2,-0.2,5
gemma3-27b-it,135155015,0.0,0.0,0.0,5
gemma3-27b-it,135275000,0.0,0.0,0.0,5
gemma3-27b-it,135281002,0.0,0.0,0.0,5
gemma3-27b-it,135361001,0.0,0.0,-0.2,5
gemma3-27b-it,135424000,0.0,0.0,0.0,5
gemma3-27b-it,135424002,0.0,0.0,0.0,5
gemma3-27b-it,135460000,0.0,0.0,0.0,5
gemma3-27b-it,135478004,0.0,0.0,0.0,5
gemma3-27b-it,135483002,0.0,0.2,0.0,5
gemma3-27b-it,135486007,0.0,0.0,0.0,5
gemma3-27b-it,135561004,0.0,0.4,0.2,5
gemma3-27b-it,135561005,0.2,0.4,-0.2,5
gemma3-27b-it,135561015,0.2,0.6,0.2,5
gemma3-27b-it,135578009,0.0,0.0,0.0,5
gemma3-27b-it,135578012,0.0,0.2,0.0,5
gemma3-27b-it,135666000,0.0,0.0,0.0,5
gemma3-27b-it,135673016,0.0,0.0,0.0,5
gemma3-27b-it,135681002,0.0,0.0,0.0,5
gemma3-27b-it,135681004,0.0,0.0,0.0,5
gemma3-27b-it,135708001,0.2,0.2,0.2,5
gemma3-27b-it,135763000,0.0,0.0,0.0,5
gemma3-27b-it,135785000,0.0,0.0,0.0,5
gemma3-27b-it,135797002,0.0,0.0,0.0,5
gemma3-27b-it,135872000,0.0,0.4,0.4,5
gemma3-27b-it,135914001,0.2,0.6,0.4,5
gemma3-27b-it,135975000,0.0,0.0,0.0,5
gemma3-27b-it,135978001,0.0,0.0,0.0,5
gemma3-27b-it,136033003,0.2,0.2,0.2,5
gemma3-27b-it,136117001,0.0,0.0,0.0,5
gemma3-27b-it,136117004,0.0,0.0,0.0,5
gemma3-27b-it,136170002,0.0,0.0,0.0,5
gemma3-27b-it,136181002,0.0,0.0,0.0,5
gemma3-27b-it,136270000,0.2,0.2,0.2,5
gemma3-27b-it,136270003,0.2,0.2,0.2,5
gemma3-27b-it,136334003,0.0,0.0,0.0,5
gemma3-27b-it,136355003,0.0,0.4,0.2,5
gemma3-27b-it,136355008,0.2,0.2,0.4,5
gemma3-27b-it,136458005,0.0,0.0,0.0,5
gemma3-27b-it,136458012,0.2,0.6,0.2,5
gemma3-27b-it,136464000,0.0,0.0,0.0,5
gemma3-27b-it,136464006,0.2,0.2,0.2,5
gemma3-27b-it,136466000,0.0,0.0,0.0,5
gemma3-27b-it,136501003,0.0,0.0,0.0,5
gemma3-27b-it,136600002,0.0,0.0,0.0,5
gemma3-27b-it,136600007,0.0,0.0,0.0,5
gemma3-27b-it,136600008,0.0,0.0,0.0,5
gemma3-27b-it,136624006,0.0,0.0,0.0,5
gemma3-27b-it,136722001,0.0,0.2,0.2,5
gemma3-27b-it,136722007,0.0,0.0,0.0,5
gemma3-27b-it,136722015,0.0,0.0,0.0,5
gemma3-27b-it,136770005,0.0,0.0,0.0,5
gemma3-27b-it,136833000,0.0,0.0,0.0,5
gemma3-27b-it,136911005,0.0,0.0,0.0,5
gemma3-27b-it,136920002,0.0,0.0,0.0,5
gemma3-27b-it,136929001,0.0,0.0,0.0,5
gemma3-27b-it,136929002,0.2,0.2,-0.2,5
gemma3-27b-it,136929003,0.0,0.0,0.0,5
gemma3-27b-it,136929004,0.2,0.4,0.2,5
gemma3-27b-it,136929005,0.0,0.0,0.0,5
gemma3-27b-it,136938000,0.0,0.0,0.0,5
gemma3-27b-it,137031007,0.0,0.0,0.0,5
gemma3-27b-it,137085000,0.0,0.0,0.0,5
gemma3-27b-it,137106002,0.0,0.0,0.0,5
gemma3-27b-it,137118000,0.0,0.0,0.0,5
gemma3-27b-it,137118002,0.0,0.0,0.0,5
gemma3-27b-it,137120000,0.2,0.2,-0.4,5
gemma3-27b-it,137156003,0.0,0.0,0.0,5
gemma3-27b-it,137260000,0.0,0.2,-2.0,5
gemma3-27b-it,137260003,0.0,0.0,0.0,5
gemma3-27b-it,137260007,0.2,0.4,0.2,5
gemma3-27b-it,137260011,0.0,0.0,0.0,5
gemma3-27b-it,137294000,0.0,0.0,0.0,5
gemma3-27b-it,137321000,0.0,0.0,0.0,5
gemma3-27b-it,137362001,0.0,0.0,0.0,5
gemma3-27b-it,137362003,0.0,0.0,0.0,5
gemma3-27b-it,137369000,0.0,0.0,0.0,5
gemma3-27b-it,137451000,0.0,0.8,1.0,5
gemma3-27b-it,137475000,0.0,0.8,0.6,5
gemma3-27b-it,137475002,0.0,0.0,0.0,5
gemma3-27b-it,137496000,0.2,0.4,-0.4,5
gemma3-27b-it,137496005,0.0,0.0,0.0,5
gemma3-27b-it,137496007,0.8,0.8,2.4,5
gemma3-27b-it,137538000,0.0,0.0,0.0,5
gemma3-27b-it,137577004,0.0,0.0,0.0,5
gemma3-27b-it,137578000,0.0,0.0,0.0,5
gemma3-27b-it,137612000,0.0,0.0,0.0,5
gemma3-27b-it,137658000,0.0,0.2,0.2,5
gemma3-27b-it,137727001,0.2,0.4,-0.2,5
gemma3-27b-it,137727006,0.0,0.0,0.0,5
gemma3-27b-it,137727013,0.0,0.0,0.0,5
gemma3-27b-it,137803002,0.0,0.0,0.0,5
gemma3-27b-it,137809000,0.0,0.2,0.2,5
gemma3-27b-it,137809003,0.0,0.0,0.0,5
gemma3-27b-it,137811003,0.0,0.0,0.0,5
gemma3-27b-it,137811004,0.0,0.0,0.0,5
gemma3-27b-it,137826003,0.0,0.0,0.0,5
gemma3-27b-it,137830002,0.0,0.0,0.0,5
gemma3-27b-it,137842004,0.0,0.0,0.0,5
gemma3-27b-it,137861000,0.0,0.0,0.0,5
gemma3-27b-it,137888001,0.0,0.0,0.0,5
gemma3-27b-it,137888002,0.0,0.0,0.0,5
gemma3-27b-it,137888009,0.0,0.0,0.0,5
gemma3-27b-it,137911004,0.0,0.0,0.0,5
gemma3-27b-it,137954018,0.0,0.0,0.0,5
gemma3-27b-it,137954027,0.0,0.0,0.0,5
gemma3-27b-it,137967003,0.2,0.4,0.4,5
gemma3-27b-it,137993002,0.2,0.2,0.2,5
gemma3-27b-it,138022000,0.2,0.8,0.8,5
gemma3-27b-it,138022007,0.0,0.0,0.0,5
gemma3-27b-it,138054004,0.0,0.2,0.2,5
gemma3-27b-it,138075000,0.2,0.6,0.6,5
gemma3-27b-it,138185000,0.0,0.0,0.0,5
gemma3-27b-it,138196002,0.0,0.0,0.0,5
gemma3-27b-it,138196004,0.0,0.0,0.0,5
gemma3-27b-it,138246002,0.0,0.0,0.0,5
